phrase,most_sim_1,score_1,most_sim_2,score_2,most_sim_3,score_3,most_sim_4,score_4,most_sim_5,score_5,most_sim_6,score_6,most_sim_7,score_7,most_sim_8,score_8,most_sim_9,score_9,most_sim_10,score_10
cipher,plaintext,0.6494757533073425,cbc,0.6440657377243042,ciphertext,0.6432774066925049,blowfish,0.6377570629119873,crypto,0.6255078315734863,encryption,0.6207618713378906,encipher,0.6196775436401367,decrypt,0.6165032386779785,encrypt,0.5948275923728943,dcipher,0.5915639996528625
device,handset,0.6658482551574707,handheld,0.6641519069671631,usb,0.6298480033874512,tablet,0.6186047792434692,hand-held,0.6171177625656128,low-end,0.6082301139831543,emulator,0.60384202003479,dongle,0.5965327024459839,device-specific,0.5946156978607178,chipset,0.576714038848877
segment,segement,0.6653403043746948,subsegment,0.6066803336143494,subcurve,0.4593039751052856,sub-segment,0.4491084814071655,pslg,0.4421172440052032,reassembled,0.4405014514923095,segmentation,0.4361448287963867,centerline,0.4356434047222137,segm,0.434999942779541,line-segment,0.4229286313056946
parse-the-header-mode,chunked,0.3975805342197418,hdr,0.3934864401817322,format,0.3934194445610046,parser,0.3637199699878692,content-type,0.3628470301628113,content,0.3605889678001404,response,0.3536457419395447,skiprow,0.3353354930877685,text,0.3282910287380218,encode,0.3218275308609009
fact,indeed,0.6987951993942261,since,0.6402640342712402,hence,0.5888258218765259,reason,0.5806201696395874,apparent,0.5800921320915222,necessari,0.5654118061065674,obvious,0.563762903213501,although,0.5586467981338501,never,0.5320176482200623,moreover,0.5249469876289368
terminate,termination,0.7646908760070801,halt,0.6597073674201965,abort,0.6268198490142822,exit,0.6144095659255981,shut,0.5619156360626221,continue,0.5590367913246155,kill,0.5489611029624939,aborted,0.5477199554443359,crash,0.5365900993347168,quit,0.5289466381072998
rough,crude,0.5980848073959351,fuzzy,0.4965778589248657,crisp,0.4772955775260925,simplistic,0.4679554998874664,indiscernibility,0.4356922507286072,pawlak,0.4308803677558899,untested,0.4283560216426849,sketch,0.4272191226482391,refine,0.4165821671485901,refin,0.3904941082000732
principal,identity,0.5337977409362793,pricipal,0.5237079858779907,impersonated,0.5109233856201172,pca,0.486583948135376,impersonate,0.4640763401985168,impersonation,0.4528930783271789,authority,0.4497120678424835,role,0.4479174613952636,upn,0.4450255632400512,authenticate,0.4353525042533874
redirect,redirection,0.6880146265029907,re-direct,0.6011009216308594,logout,0.5094537734985352,login,0.506895899772644,redirec,0.4957570433616638,post-login,0.4803710579872131,redirct,0.4742893278598785,authenticate,0.4641116857528686,aspx,0.4550433158874511,redir,0.4511451125144958
pause,resume,0.6786998510360718,unpause,0.6225287914276123,stop,0.618563711643219,suspend,0.5612646341323853,playback,0.516331672668457,mute,0.5102066993713379,unpaus,0.5068359375,sleep,0.4977454543113708,wait,0.4689913690090179,finish,0.4677955210208893
jar,classpath,0.7600208520889282,jar-file,0.6668369770050049,jarfile,0.5975373387336731,myjar,0.5906625986099243,ojdbc,0.5791628360748291,meta-inf,0.5603256225585938,jre,0.5533216595649719,class-path,0.5239917039871216,buildpath,0.5114741325378418,jarname,0.5076311826705933
terminal,xterm,0.6259748935699463,gnome-terminal,0.5652570724487305,tty,0.5572811365127563,putty,0.5371371507644653,tmux,0.527643084526062,minicom,0.5122964382171631,prompt,0.507531464099884,konsole,0.5047754049301147,rxvt,0.5009441375732422,hyperterminal,0.4973410069942474
getdate,dateadd,0.8536249399185181,datediff,0.7894251346588135,datepart,0.7443586587905884,smalldatetime,0.7016968131065369,getutcdate,0.6801284551620483,sysdatetime,0.6737987995147705,datename,0.6454859972000122,sysdate,0.6282827258110046,isnull,0.6028317809104919,datetime,0.5947566032409668
hope,thnak,0.4431225657463074,fella,0.4427801370620727,marvelou,0.4347541928291321,much,0.4305588603019714,amazed,0.4246733486652374,thnk,0.4236973524093628,greatful,0.4184343218803406,appreciative,0.4171047806739807,genius,0.4167381227016449,rambl,0.4113107323646545
meant,intend,0.7750463485717773,presume,0.6428317427635193,mere,0.6308051347732544,mistaken,0.5861630439758301,anyway,0.5776011943817139,misunderstand,0.5706827044487,oppose,0.557500958442688,doubt,0.5544677376747131,perhap,0.5509200096130371,purpose,0.5371494889259338
handle,handler,0.5105533599853516,deal,0.4725140929222107,error-handl,0.40972700715065,graceful,0.4073853492736816,raise,0.4052722454071045,hndl,0.3906803429126739,hnd,0.3769693970680237,cope,0.358285516500473,pdword,0.350185751914978,event-driven,0.3481724858283996
listener,listner,0.6787764430046082,event,0.5154256820678711,add,0.4505596756935119,listerner,0.4461942613124847,observer,0.4413087666034698,handler,0.4330102503299713,void,0.4177716672420501,watcher,0.4062760472297668,listen,0.3959940075874328,eventlistener,0.3914678990840912
rfc6874-style,bold,0.5672678351402283,border,0.5568443536758423,theme,0.5146400928497314,color,0.5140684843063354,width,0.5058954954147339,none,0.4980752468109131,margin,0.4971126616001129,pad,0.4813607335090637,div,0.4770494699478149,arial,0.4663539528846741
memcpy,memset,0.7044275999069214,sizeof,0.6697679758071899,memmove,0.6683136224746704,memcopy,0.6434393525123596,malloc,0.6350575685501099,strncpy,0.589000940322876,strcpy,0.5839333534240723,calloc,0.5725713968276978,memcmp,0.5480200052261353,cuda,0.5405659675598145
smash,smashed,0.5463830828666687,doll,0.4697426259517669,crush,0.4606035947799682,crushed,0.4586537182331085,return-oriented,0.4394745826721191,archery,0.4261736273765564,helmet,0.4241757094860077,protector,0.423997014760971,cobblestone,0.4164565205574035,sled,0.4116613268852234
stuff,stuf,0.5518407821655273,funky,0.534335732460022,bunch,0.5318888425827026,morestuff,0.5047353506088257,crap,0.4934176504611969,bor,0.4825477302074432,dostuff,0.4679430723190307,whatnot,0.4592457413673401,otherstuff,0.458462119102478,thingy,0.4484714865684509
frame,rect,0.5037422180175781,jframe,0.4571585655212402,grabber,0.4426155090332031,myframe,0.4389147162437439,visible,0.4042946994304657,nframe,0.3975116908550262,newframe,0.3927486836910248,animation,0.3898032605648041,panel,0.3892115354537964,jfrm,0.3876163363456726
multi-byte,buffer,0.4802453517913818,uint,0.43784099817276,bytearray,0.4358336329460144,stream,0.4301536679267883,byt,0.4272768497467041,buff,0.4031577706336975,octet,0.3936244249343872,array,0.3855439126491546,converter,0.3826954364776611,lingual,0.3780069351196289
packet,udp,0.6653829216957092,pkt,0.6488997936248779,datagram,0.648235559463501,retransmission,0.6256892681121826,flit,0.5983641147613525,retransmit,0.5933287143707275,tcp,0.5843890309333801,ack,0.5744253993034363,rtp,0.5730698108673096,retransmitt,0.5711320638656616
edition,editon,0.5742492079734802,professional,0.532970130443573,enterprise,0.469754159450531,hardcover,0.4594775438308716,handbook,0.4542162120342254,reil,0.4463073909282684,rebranded,0.4169029593467712,primer,0.413571298122406,paperback,0.4054509997367859,isbn,0.4051792025566101
wire,cable,0.6494764685630798,wir,0.6278914213180542,ethernet,0.5535733699798584,coaxial,0.5454571843147278,interconnect,0.5363785028457642,soldered,0.5272842645645142,backplane,0.5267649292945862,cabl,0.516402006149292,solder,0.51582270860672,circuitry,0.5030704736709595
extend,class,0.5972388982772827,implement,0.4877622127532959,inherit,0.4546539783477783,private,0.4503272175788879,subclass,0.4497712552547455,sub-clas,0.4377503097057342,seal,0.4370051026344299,abstract,0.4358315169811249,static,0.4336585402488708,mixin,0.4304475784301758
data->multi,mydatum,0.4913056790828705,raw,0.4289878308773041,dset,0.4279156029224396,mdatum,0.4251022338867187,json,0.4218761920928955,newdatum,0.4175471067428589,alldatum,0.4144230782985687,tabular,0.4101808369159698,getdatum,0.4012680053710937,yourdatum,0.3953531980514526
email,e-mail,0.6934921741485596,gmail,0.6740443706512451,mail,0.6402547955513,emailaddres,0.6146507263183594,hotmail,0.5753891468048096,emai,0.5630967020988464,recipient,0.5599557161331177,someemail,0.5528204441070557,emailid,0.5466977953910828,myemail,0.5446285009384155
session-specific,particular,0.4738005697727203,seesion,0.4351384341716766,sesion,0.4188924431800842,certain,0.4077167809009552,logged-in,0.3958974480628967,associate,0.3914081454277038,sessionid,0.3860481381416321,identify,0.3644231855869293,appropriate,0.3578625917434692,relogin,0.3562052249908447
valgrind,memcheck,0.7029708623886108,massif,0.631364107131958,callgrind,0.6280049085617065,gdb,0.5907189846038818,strace,0.5897389054298401,gprof,0.5729279518127441,segfault,0.5550142526626587,asan,0.5527665615081787,helgrind,0.5397770404815674,vmmap,0.5369480848312378
tld,mydomain,0.6336410641670227,domain,0.5802791118621826,yourdomain,0.5790261030197144,domainname,0.5769718289375305,subdomain,0.5347647666931152,somedomain,0.5075325965881348,otherdomain,0.4958285987377167,sub-domain,0.484666109085083,whois,0.4769138097763061,fqdn,0.4731557071208954
pp->response,dro,0.5775805115699768,pped,0.5641526579856873,v,0.4931764304637909,grou,0.4907900094985962,rou,0.4676958918571472,nge,0.4648856520652771,ove,0.4614606201648712,atio,0.4581815898418426,gzi,0.4556285440921783,lete,0.4549747109413147
ho0_-st,stirng,0.6385480165481567,strin,0.5606774091720581,tr,0.5350106358528137,sr,0.5330384969711304,nsstr,0.5230580568313599,somestr,0.5177013874053955,strig,0.512134313583374,sub-str,0.5032175779342651,concatenate,0.4957215785980224,stringbuilder,0.4920860230922699
thread-specific,particular,0.5128645896911621,multi-thread,0.4685738682746887,certain,0.4577212631702423,multithread,0.4275105893611908,multithreaded,0.4260215163230896,multi-threaded,0.4251628220081329,non-ui,0.4206508696079254,thread-pool,0.4046814441680908,therad,0.4018357992172241,different,0.4000620245933532
mktime,localtime,0.737317681312561,strtotime,0.7282845973968506,gmtime,0.7197480201721191,strftime,0.7098248600959778,gmmktime,0.6970027685165405,timetuple,0.6666097640991211,mday,0.6389963626861572,gmdate,0.6312041282653809,timegm,0.6253015995025635,yday,0.6027278900146484
expiration,expiry,0.875087559223175,expire,0.7958602905273438,renew,0.5730318427085876,renewal,0.4822559654712677,ttl,0.4703595638275146,date,0.4429289400577545,inactivity,0.4428896307945251,unexpired,0.4389382600784302,time-out,0.4276164174079895,expir,0.4238491654396057
ripe,apnic,0.5921318531036377,arin,0.5370867848396301,traceroute,0.477656602859497,whois,0.4508730769157409,ixp,0.4352205991744995,radish,0.4306287765502929,bgp,0.4279745817184448,scamper,0.4277298748493194,wrath,0.4232845902442932,doubletree,0.4146903157234192
site,website,0.8102223873138428,homepage,0.5773216485977173,subsite,0.5749333500862122,intranet,0.5692270994186401,sitename,0.5614683628082275,portal,0.5457730889320374,brows,0.5054545998573303,webpage,0.4974153339862823,web-site,0.496249794960022,sub-domain,0.4790688157081604
ball,paddle,0.7245776057243347,bounce,0.60499107837677,circle,0.5531581044197083,collide,0.5298801064491272,puck,0.5288317203521729,snake,0.5186050534248352,projectile,0.5175617933273315,radius,0.5172683000564575,enemy,0.5076345205307007,brick,0.5073364973068237
pha,gxf,0.5087291598320007,fwh,0.5085700750350952,ldy,0.5019844174385071,vgb,0.4951655268669128,qxc,0.4947670698165893,vxo,0.4885197877883911,nqj,0.4882632791996002,oek,0.487769067287445,yze,0.4832376837730407,dyq,0.475110650062561
connect-then-transfer,disconnect,0.6088089346885681,connection,0.56170654296875,communicate,0.5368605852127075,send,0.5151664614677429,reconnect,0.5020321607589722,ftp,0.4866484403610229,sftp,0.4690614938735962,remote,0.4672352075576782,server,0.4619414806365967,receive,0.4565391540527344
upon,subsequent,0.5513842105865479,heavi,0.4784262776374817,whenever,0.4768281579017639,immediate,0.4715530276298523,according,0.4427424371242523,successful,0.4377227425575256,automatical,0.4225702285766601,chanced,0.4215395450592041,uppon,0.4207483232021332,whether,0.4116512537002563
infinite,endles,0.6871570348739624,finite,0.6459836959838867,indefinite,0.6209423542022705,infinte,0.6133331060409546,endless,0.5710365772247314,uncountab,0.5693665742874146,countab,0.5409168601036072,non-terminat,0.5383113026618958,inifinite,0.5307886004447937,uncountable,0.5280198454856873
php,echo,0.5398944616317749,isset,0.4682422876358032,post,0.4352148175239563,zend,0.4350554943084717,html,0.4075175821781158,www,0.4004395008087158,qsa,0.3886312544345855,url,0.3836354315280914,htdoc,0.3693042993545532,superglobal,0.3595902621746063
command,cmd,0.6864891648292542,comand,0.6518489122390747,mycommand,0.5340818166732788,commad,0.534001350402832,shell,0.4995197653770447,prompt,0.4939484894275665,commandline,0.4930827021598816,command-line,0.4818859100341797,comamnd,0.4728239476680755,commnad,0.4725552797317505
filesystem,file-system,0.7631102800369263,ntf,0.6458463668823242,disk,0.6266437768936157,mount,0.6104851365089417,inode,0.5954209566116333,on-disk,0.582934558391571,btrf,0.5753000974655151,filestore,0.5701372623443604,directory,0.5493507385253906,hdf,0.5491844415664673
negligence,tort,0.7469078302383423,liability,0.6116065979003906,malpractice,0.532490074634552,carelessnes,0.516631007194519,infringement,0.5082851648330688,unethical,0.5057363510131836,knowing,0.4990105628967285,irreparable,0.4960959553718567,willful,0.4921439886093139,inattention,0.4900848269462585
cookies-file,filename,0.7181006073951721,filepath,0.6464124321937561,directory,0.6018404960632324,dir,0.5653544068336487,folder,0.5527050495147705,path,0.5338941812515259,testfile,0.5220351219177246,filelist,0.5162688493728638,txt,0.5101755857467651,tempfile,0.5095927715301514
web,mvc,0.4937564730644226,webview,0.4816323220729828,web-based,0.4598145484924316,service,0.4473210275173187,portal,0.4231483936309814,site,0.4109669327735901,intranet,0.4102914929389953,application,0.4015249013900757,e-commerce,0.3999779224395752,hypermedia,0.3781482875347137
http-date,url,0.4458593726158142,gmt,0.4419009089469909,pub,0.4058151841163635,utc,0.4055692851543426,datetime,0.4052943587303161,ymd,0.3955367803573608,expiry,0.3952342569828033,datej,0.3875730037689209,www,0.3810791373252868,timestamp,0.3778770565986633
script,javascript,0.6786278486251831,jscript,0.4752177000045776,jquery,0.4356942176818847,onload,0.4286511838436126,myscript,0.4233234524726867,scipt,0.4187204837799072,stylesheet,0.4159651696681976,javscript,0.3908978402614593,body,0.3828404545783996,html,0.3823743164539337
form->name,submit,0.6108986735343933,fieldset,0.598933756351471,myform,0.587784469127655,frm,0.5773974061012268,onsubmit,0.4876372516155243,novalidate,0.4799132049083709,loginform,0.4666131138801574,signup,0.4471316933631897,enctype,0.4443832039833069,post,0.4432749450206756
supervise,unsupervised,0.845836877822876,semi-supervised,0.784911036491394,semisupervised,0.7258784770965576,supervision,0.7205740213394165,multi-label,0.6274336576461792,fully-supervised,0.620409369468689,multi-task,0.610970139503479,unlabeled,0.6012611389160156,self-train,0.5981678366661072,discriminative,0.5933398604393005
password,username,0.8400664329528809,pasword,0.6992791891098022,pwd,0.6670480966567993,passowrd,0.6668330430984497,passwd,0.651339590549469,passw,0.613702118396759,pswd,0.6113109588623047,userpassword,0.5966405868530273,passwor,0.585767924785614,passwrod,0.5850574374198914
become,especial,0.591614842414856,increasing,0.5574712157249451,longer,0.5568562746047974,since,0.5463571548461914,quite,0.5266964435577393,extreme,0.5221897959709167,grow,0.5135619640350342,remain,0.5079966187477112,tend,0.5056281685829163,even,0.4915985465049743
replacement,replace,0.7310213446617126,drop-in,0.6076610088348389,replacer,0.5898327827453613,replacment,0.540023922920227,substitution,0.519977867603302,regex,0.5047348737716675,replacewith,0.49101123213768,substitute,0.4722317457199096,oldstr,0.4564684629440307,ereg,0.4559183716773987
ntdll,kernelbase,0.6971045732498169,mscorwk,0.6000905632972717,msvcr,0.5909949541091919,teb,0.571108341217041,fef,0.533107578754425,rtlp,0.5251526832580566,ldrp,0.5134410858154297,sechost,0.5133159160614014,ntoskrnl,0.5044467449188232,ffbe,0.5044354796409607
daylight,daylight-sav,0.6462366580963135,eastern,0.6436261534690857,timezone,0.6351069211959839,time-zone,0.6155034303665161,summertime,0.5486871004104614,utc,0.5439688563346863,pacific,0.5384901165962219,isdst,0.5245904326438904,tzname,0.5237483382225037,zone,0.5187164545059204
flush,fsync,0.5168019533157349,unflushed,0.4987609982490539,close,0.4951278567314148,stdout,0.4917784333229065,buffer,0.4760100841522217,flusher,0.4705952703952789,write,0.4655204713344574,fflush,0.4651834070682525,auto-flush,0.4521590173244476,shutdown,0.4398803412914276
transport,protocol,0.5133907198905945,tcp,0.5006272792816162,connectionles,0.4644836187362671,udp,0.4480867981910705,tunnel,0.4419320821762085,soap,0.4357173442840576,mqtt,0.420358657836914,connection,0.4179261922836303,socket,0.4171355366706848,client,0.4153317809104919
avoid,eliminate,0.7761818766593933,unnecessary,0.5960348844528198,mitigate,0.5809277296066284,cause,0.5498163104057312,potential,0.5385026931762695,prevent,0.5380440950393677,worry,0.5205360054969788,alleviate,0.5203568339347839,circumvent,0.5113146901130676,overcome,0.4912664890289306
schedule,scheduler,0.7626229524612427,reschedule,0.7216861844062805,unscheduled,0.637011706829071,preemptive,0.613303542137146,sched,0.6062901020050049,deadline,0.5885815620422363,non-preemptive,0.580308198928833,schedul,0.5795812606811523,rescheduled,0.5792441368103027,shedule,0.5742975473403931
symlink,softlink,0.6277318000793457,hardlink,0.6159523129463196,directory,0.5921972990036011,symlinked,0.5838086605072021,mklink,0.5682836771011353,subdirectory,0.5638138651847839,sub-directory,0.5512815713882446,hard-link,0.5261379480361938,directoy,0.526069700717926,mkdir,0.5155073404312134
posterity,googler,0.61818528175354,repost,0.6148855686187744,reposted,0.5956182479858398,self-answer,0.5694993138313293,follow-up,0.5533772706985474,glad,0.5441466569900513,nevermind,0.5430562496185303,addendum,0.5384945869445801,unanswered,0.5373876094818115,necro,0.5328757762908936
stage,phase,0.5427201986312866,substage,0.4779195487499237,ear,0.4511253237724304,pipeline,0.4321722686290741,stageid,0.4216550588607788,step,0.4079919457435608,scene,0.3866019546985626,movieclip,0.3604524731636047,stagename,0.3603132963180542,sub-stage,0.3456330895423889
haproxy,maxconn,0.6403939723968506,loadbalancer,0.5987752079963684,forwardfor,0.5826979875564575,stunnel,0.5650657415390015,elb,0.5608616471290588,aproxy,0.5530232787132263,php-fpm,0.5475952625274658,httpchk,0.5472093820571899,lighttpd,0.5449068546295166,varnish,0.5367311239242554
irix,hpux,0.703495979309082,hp-ux,0.687310516834259,solari,0.6509262323379517,suno,0.592579185962677,non-linux,0.5707409381866455,maco,0.5628855228424072,ultrix,0.5548632144927979,aix,0.5539789199829102,amiga,0.5498477220535278,sgi,0.5483564138412476
krb,kerbero,0.64915931224823,keytab,0.6330726742744446,libgssapi,0.6228742003440857,kdc,0.5881312489509583,gssapi,0.5757819414138794,kerb,0.5640124678611755,kinit,0.555777907371521,spnego,0.5500309467315674,sasl,0.5433504581451416,jgs,0.5430270433425903
insufficient,inadequate,0.6653507947921753,lack,0.6289124488830566,adequate,0.5571290254592896,inability,0.5379865169525146,limited,0.5314308404922485,inappropriate,0.5188056826591492,unacceptable,0.507073163986206,shortage,0.4972648620605469,exhaustion,0.493400514125824,fail,0.4932606220245361
software,development,0.5832878351211548,ware,0.5600253939628601,in-house,0.5573902130126953,hardware,0.5538004636764526,open-source,0.5329081416130066,commercial,0.5320066213607788,reengineer,0.5197055339813232,component-based,0.5177909731864929,engineer,0.5119633674621582,professional,0.5061174631118774
bump,bumped,0.6143931746482849,wall,0.4651302993297577,bounce,0.4422323703765869,friction,0.4116451144218445,ramp,0.4059243500232696,sloped,0.4043166041374206,bumpy,0.4025870561599731,discontinuity,0.4018332362174988,smooth,0.3996553719043731,falloff,0.3960809111595154
function,variable,0.6268895268440247,funciton,0.5324081182479858,prototype,0.4962568581104278,myfunc,0.4916613399982452,return,0.4863433539867401,callback,0.4860743880271911,myfunction,0.4645816087722778,funtion,0.460757166147232,fnc,0.4483829140663147,onload,0.4338190257549286
recompute,recomputed,0.8979655504226685,recomput,0.823380708694458,re-compute,0.8205009698867798,recalculate,0.7666124701499939,recalculat,0.7207361459732056,re-computed,0.6972617506980896,re-calculate,0.6831492185592651,recomputation,0.6577394008636475,re-calculated,0.6361545324325562,recalculation,0.6344301700592041
getenv,putenv,0.6230871081352234,setenv,0.5766526460647583,environ,0.573025107383728,homedir,0.5278068780899048,environment,0.495583564043045,logname,0.4787163436412811,unsetenv,0.478139579296112,getcwd,0.4660999476909637,enviroment,0.4568598568439483,unix-like,0.4554297924041748
pre-vista,winxp,0.4410827159881592,emptive,0.3941181302070617,uac,0.386863648891449,targetdep,0.3799881339073181,win,0.3689667582511902,winsx,0.3641394376754761,rtm,0.3626542687416076,requisite,0.3566688895225525,previa,0.3483928143978119,x32,0.3474321365356445
count,total,0.5785229206085205,counter,0.5269182920455933,tcount,0.5034663081169128,int,0.5011200904846191,num,0.4994308054447174,avg,0.4776284098625183,sum,0.4731792211532593,number,0.4722478687763214,totalcount,0.465775191783905,distinct,0.4619825184345245
compute,calculate,0.6322053074836731,computation,0.6168397665023804,recompute,0.4881510734558105,calculation,0.4832327365875244,precompute,0.4789498448371887,precomputed,0.4726755619049072,pre-compute,0.4506722390651703,approximate,0.4207333028316498,recalculate,0.4171580672264099,pre-computed,0.4055311679840088
problem,issue,0.7979720830917358,trouble,0.5491360425949097,probelm,0.5340336561203003,difficulty,0.5060462951660156,probem,0.4866796731948852,prblem,0.4599511623382568,weirdnes,0.4517054557800293,complication,0.4370205402374267,headache,0.4344286322593689,subproblem,0.4224150776863098
int,void,0.5868991613388062,double,0.5703765153884888,char,0.5618407726287842,integer,0.5587099194526672,public,0.5349835157394409,unsigned,0.5341842174530029,str,0.5281479954719543,uint,0.5180327892303467,num,0.5170024633407593,count,0.5011200904846191
dst->set,dest,0.7214293479919434,destination,0.5968642234802246,dcontext,0.4864935278892517,dport,0.4823565483093261,pdst,0.4706444144248962,tgt,0.4649016857147217,fdst,0.4646044075489044,source,0.4641477465629577,pkt,0.4601215124130249,psrc,0.4464440643787384
bufsize,buflen,0.734626293182373,bufsiz,0.7060098052024841,buffsize,0.6841397881507874,buffersize,0.6700334548950195,nbyte,0.6557160019874573,ssize,0.6201710104942322,bufsz,0.5998302698135376,maxbuf,0.5815392732620239,snprintf,0.5751408338546753,nbuf,0.5674768090248108
inc,microsystem,0.5756596922874451,corporation,0.5399303436279297,copyright,0.5314735174179077,corp,0.5020886659622192,fwsl,0.4988588690757751,ltd,0.4988057613372803,marketed,0.403394341468811,subsidiary,0.4032594859600067,alcoa,0.399079293012619,winddk,0.3890034854412079
lookup,look-up,0.6890400648117065,precomputed,0.500596821308136,hash-table,0.4846515655517578,lookuptable,0.4689006209373474,java-naming-directory-interface,0.4609521627426147,argument-dependent,0.4461294710636139,precompute,0.443211019039154,looked-up,0.4376349747180938,hashtable,0.4355395436286926,pre-computed,0.4282910823822021
details,deatil,0.4838522374629974,getdetail,0.439543604850769,pesanan,0.4367104172706604,customerdetail,0.435150682926178,getcountry,0.4286640584468841,listproduct,0.4056689739227295,pemesanan,0.4033423066139221,detil,0.4026427865028381,emplyoee,0.4014277756214142,idorder,0.3966249823570251
worthwile,instructive,0.4042750895023346,piqued,0.3993635773658752,clumsier,0.3983395993709564,crazier,0.3974309265613556,microoptimization,0.396935760974884,improvment,0.3927990794181824,offtopic,0.3905330300331116,preferrable,0.3890822827816009,worthwhile,0.3889077603816986,micro-optimisation,0.3830685019493103
repeat,repetition,0.6611394882202148,rinse,0.5229905843734741,repeated,0.516162633895874,consecutive,0.4889254570007324,repeate,0.4870879352092743,loop,0.4499382674694061,iteration,0.4473657608032226,lather,0.4428338408470154,successive,0.4345841705799103,infinitum,0.4320805072784424
chance,ever,0.565356969833374,never,0.5465593338012695,sooner,0.5367081165313721,eventual,0.5185837745666504,probability,0.5121281743049622,soon,0.4914497137069702,happen,0.4911972880363464,occasional,0.4784810245037079,lucky,0.4781486988067627,possibility,0.4667659997940063
eob,jnx,0.5236074924468994,zzg,0.5168459415435791,fwx,0.5154384970664978,lxv,0.5132140517234802,sxp,0.5097050666809082,vby,0.5055923461914062,iyb,0.5034806132316589,zcw,0.5014095902442932,gxq,0.500689685344696,qnv,0.4990922808647156
eof,getc,0.6658939719200134,end-of-file,0.6636654734611511,fgetc,0.6549166440963745,getchar,0.5950047969818115,bof,0.5886616110801697,feof,0.5787926912307739,fscanf,0.5767786502838135,goto,0.5683702826499939,stdin,0.5422585606575012,getline,0.5224072337150574
rule,ruleset,0.6348905563354492,hard-and-fast,0.5135859251022339,axiom,0.5121012330055237,subrule,0.4941824972629547,myrule,0.4921794533729553,rule-set,0.4844821691513061,grammar,0.4810356497764587,rewrite,0.4701409041881561,antecedent,0.4649439752101898,sub-rule,0.464193731546402
entropy,divergence,0.6160596609115601,likelihood,0.5603857040405273,entropic,0.551243007183075,kl-divergence,0.5504620671272278,shannon,0.5392009615898132,kullback-leibler,0.5318570137023926,min-entropy,0.5219074487686157,negentropy,0.5127956867218018,dkl,0.5109706521034241,nyi,0.5104518532752991
kqueue,epoll,0.7612004280090332,signalfd,0.6948120594024658,inotify,0.6579883098602295,kevent,0.648910641670227,ppoll,0.6488692164421082,eventfd,0.6464537382125854,libevent,0.6437433362007141,pselect,0.6290485858917236,libev,0.602419376373291,iocp,0.5948320627212524
spec,specs,0.6214908361434937,specification,0.5601179599761963,jasmine,0.4787560701370239,serverspec,0.4661166369915008,whatwg,0.4441615343093872,ified,0.4359819293022156,mocha,0.430789977312088,gridspec,0.4285299777984619,gemspec,0.4239912629127502,autotest,0.4226242005825043
speeder,cruis,0.4992723166942596,mph,0.4615535736083984,vehicle,0.4439634084701538,numberplate,0.4394422769546509,kmh,0.4371193051338196,horsepower,0.4366587400436401,lorry,0.4318760931491852,milage,0.4256764054298401,overspeed,0.4241697788238525,kph,0.4228144586086273
newroot,myroot,0.5111809968948364,rootnode,0.4689146280288696,subroot,0.4500021934509277,btnode,0.4488866329193115,maketree,0.4449879229068756,rootid,0.4408967494964599,trnode,0.4376285672187805,proot,0.4325718879699707,currnode,0.4293373227119446,nroot,0.4251658022403717
upload,uploaded,0.8203636407852173,uploader,0.7220584750175476,uploadfile,0.658710241317749,fileupload,0.6445624828338623,userfile,0.5618140697479248,upl,0.5579119920730591,uplaod,0.5426731109619141,uploadify,0.5310844779014587,uploadimage,0.5221438407897949,download,0.5169881582260132
non-copy,copyable,0.4994679987430572,existent,0.4701814651489258,paste,0.3764418959617615,deep-copy,0.3749484419822693,copiable,0.3725218176841736,constructable,0.3668997883796692,pastespecial,0.3557764887809753,clipboard,0.3548917770385742,zero,0.3545125126838684,copyed,0.3526616096496582
sockfd,perror,0.7387543320655823,sockaddr,0.7277495265007019,newsockfd,0.7269536256790161,connfd,0.7241679430007935,socketfd,0.671838641166687,listenfd,0.6624453067779541,servaddr,0.6298447251319885,bzero,0.6249155402183533,clientfd,0.6070996522903442,sockid,0.6020478010177612
protection,confidentiality,0.6660616397857666,security,0.6400377750396729,unprotected,0.6394808292388916,safeguard,0.6035752892494202,secure,0.5545408725738525,tamper,0.5515506267547607,enforcement,0.5343718528747559,obfuscation,0.5321950912475586,unprotect,0.5250809788703918,protector,0.5217305421829224
items,itemarray,0.5132919549942017,aitem,0.4883719980716705,iteam,0.4469305872917175,rowitem,0.4288604259490967,itemtitle,0.4246500432491302,theitem,0.4198799133300781,feedlist,0.4157976806163788,itemsarray,0.4116988778114319,itemvalue,0.408376932144165,ofitem,0.4075850248336792
bitmask,bitwise,0.6486926674842834,bitfield,0.6480596661567688,bit-mask,0.6459155082702637,bitwise-or,0.6118614077568054,bitset,0.6100729703903198,bitwise-and,0.6013741493225098,bitshift,0.5936969518661499,bit-wise,0.5741029381752014,bitflag,0.5734232664108276,and-,0.554641604423523
aka,non-scalar,0.4297887086868286,conversion,0.4180294275283813,incompatible,0.4162296950817108,non-pointer,0.4106954336166382,iirc,0.4072993993759155,coercion,0.4028144180774688,oppose,0.4027903079986572,otoh,0.402129054069519,parlance,0.3922808170318603,cv-qualified,0.3914192914962768
werror,asflag,0.4093123078346252,mflag,0.374119758605957,rflag,0.3734694123268127,makeconf,0.37004554271698,sectname,0.368458092212677,fflag,0.3630218505859375,configtest,0.3594392538070678,uleb,0.3582790195941925,mismatch,0.35528165102005,bitcast,0.3524450659751892
