phrase,most_sim_1,score_1,most_sim_2,score_2,most_sim_3,score_3,most_sim_4,score_4,most_sim_5,score_5,most_sim_6,score_6,most_sim_7,score_7,most_sim_8,score_8,most_sim_9,score_9,most_sim_10,score_10
rgbalpha,noninterlaced,0.6515308618545532,formatrgba,0.6346632242202759,colorchannel,0.6307053565979004,interlacetype,0.624759316444397,documentfill,0.6207375526428223,alphachannel,0.6201236248016357,jcsgrayscale,0.6182020902633667,tiffbufferedimage,0.5957126021385193,argb,0.5955154895782471,xrgb,0.5926746726036072
alloc,autorelease,0.5681370496749878,addobject,0.5453580617904663,allocinit,0.4937231838703156,nsstring,0.4903943538665772,createmyclasswithstring,0.4828229546546936,mysecondclasss,0.4774205982685089,initwith,0.4753774404525757,nsmutablearray,0.4739861488342285,setdelegate,0.4715842008590698,penguinbrent,0.463394045829773
attempt,attempts,0.8962618708610535,attempted,0.8389389514923096,attempting,0.8270091414451599,fail,0.716393768787384,fails,0.7042166590690613,failing,0.7013052701950073,unable,0.6509232521057129,trying,0.6305590867996216,succeed,0.624098539352417,failed,0.6225631237030029
mday,enableddaybackground,0.6829617619514465,yday,0.6316046714782715,monabbrev,0.6193329095840454,myear,0.6129570007324219,mmonth,0.6110783815383911,addlinebd,0.5940933227539062,monpadded,0.5880017280578613,guictrlcreatedate,0.5534063577651978,mhour,0.5387115478515625,mjulianday,0.5356494784355164
stdio,stdlib,0.7965132594108582,unistd,0.7502610087394714,cstdio,0.7382100820541382,iostream,0.7321988344192505,systypes,0.6872974634170532,stdafx,0.6507406830787659,bitsstdc,0.6268760561943054,conio,0.6211633682250977,sdlsdl,0.6025481224060059,stdint,0.601775050163269
inforp,inforu,0.649878740310669,wherecolumnp,0.6383787393569946,dyoid,0.6264153122901917,sqbn,0.6177294254302979,acambis,0.6128313541412354,abbeycrest,0.6082736253738403,irregularintervalds,0.605877697467804,pricekes,0.598158597946167,productchangedetails,0.5949746966362,listeddates,0.5903418660163879
element,elements,0.8868378996849059,attribute,0.5931838750839233,elments,0.5876743793487549,elemnt,0.5775872468948364,elment,0.5737206339836121,siblings,0.5711345076560974,sibling,0.5632681846618652,dom,0.5620524883270264,child,0.5584830045700073,selectors,0.5576505661010742
callback,callbacks,0.8234671354293823,callbackfunction,0.6766564846038818,mycallback,0.6602153778076172,calback,0.6354995369911194,xxservicesearch,0.6325492858886719,asynchonous,0.6212729215621948,invoked,0.6205955743789673,handler,0.6161755323410034,callbackevent,0.6094479560852051,callbackfunc,0.6019738912582397
Row,rows,0.8292375206947327,column,0.7454773187637329,columns,0.715383768081665,rowcolumn,0.6317644119262695,table,0.6086946725845337,cell,0.5702739357948303,cells,0.5666185617446899,rowscolumns,0.5611956119537354,colum,0.5441476106643677,col,0.5343195796012878
retval,ret,0.6458261013031006,returnvalue,0.6396875977516174,returnval,0.6322910189628601,retvalue,0.6303529143333435,retvalfalse,0.6224185228347778,sizepushintstack,0.6069273352622986,vallists,0.6039069890975952,commdll,0.5746223330497742,printlnretval,0.5688939094543457,neighresp,0.5677260756492615
Blue,green,0.9406560063362122,red,0.9266208410263062,yellow,0.9234070777893066,purple,0.9004067182540894,pink,0.8637998104095459,grey,0.8612849712371826,black,0.8289363384246826,orange,0.8222531676292419,gray,0.7949541211128235,colored,0.7470623254776001
unpremultiply,samplercoord,0.8709261417388916,samplertransform,0.770671010017395,destcoord,0.7107880115509033,inputthreshold,0.6597431898117065,medianunsharpkernel,0.6398694515228271,readimageui,0.637425422668457,compavg,0.6199814677238464,writeimagef,0.6137624979019165,readimagef,0.6078452467918396,bottomleftintensity,0.6070084571838379
lsb,msb,0.8053818345069885,lsbs,0.7246047258377075,msbs,0.6752409338951111,lsbb,0.6441707611083984,leastsignificant,0.6178637742996216,llrbounded,0.617527961730957,nibble,0.6098169088363647,سيستماتيک,0.5929889082908629,leastsignificantbit,0.5892692804336548,objectjavaa,0.5887954235076904
iptr,jptr,0.6510149836540222,myptr,0.6292654275894165,intpointer,0.5851489901542664,ptra,0.5847594141960144,xptr,0.5611751079559326,ptr,0.5532485246658325,ptrd,0.5475323200225829,diptr,0.5465071201324463,someptr,0.5402315855026245,arrayptr,0.5362962484359741
using,uses,0.7502293586730957,use,0.7371811866760254,used,0.7255600094795227,via,0.7075887322425842,employing,0.6403561234474182,utilizing,0.5751307010650635,applying,0.5707733631134033,combined,0.5402569770812988,corresponding,0.5386177897453308,similarly,0.5382730364799501
expects,accepts,0.7077239751815796,supplied,0.6741414070129395,expecting,0.6659872531890869,supplying,0.6571734547615051,passing,0.6230888366699219,passed,0.6211740970611572,interprets,0.5819964408874512,pass,0.5535404682159424,parameter,0.5493121147155762,argument,0.5355337858200073
meter,meters,0.7963399887084961,meterqty,0.6295531988143921,createmeter,0.6277803182601929,builddebugiphonesimulatorhaze,0.6191451549530029,readings,0.6163224577903748,kilometer,0.6159664392471313,gigameter,0.6129989624023438,meterservice,0.6123981475830078,ostkvmtenantquotastats,0.611950159072876,metres,0.6084799766540527
Jan,feb,0.8752974271774292,nov,0.8443394899368286,jun,0.8239959478378296,mar,0.8231202363967896,oct,0.8226782083511353,aug,0.8185065984725952,jul,0.7919985055923462,apr,0.7904981374740601,mon,0.7846782803535461,thu,0.7425533533096313
filters,filter,0.9070079922676086,filtering,0.813444972038269,filtered,0.7131332159042358,srcobstacle,0.6463723182678223,getcformsentries,0.594703733921051,prefilter,0.5932074785232544,createchildbuilder,0.5723881721496582,clientrequestcontext,0.5683498978614807,fitler,0.567749559879303,startupexpression,0.5656434893608093
White,black,0.8730871081352234,grey,0.8057513236999512,gray,0.7480252981185913,blue,0.7304322123527527,yellow,0.7164146900177002,red,0.704345703125,green,0.6973593235015869,dark,0.6854418516159058,pink,0.6737472414970398,color,0.6671608686447144
pointer,pointers,0.8408706784248352,dereference,0.6991044282913208,ptr,0.6904155611991882,dereferencing,0.6901325583457947,dereferenced,0.6401923894882202,poiner,0.6196857094764711,reference,0.6048431396484375,dereferences,0.5958315134048462,pointedto,0.584443211555481,poitner,0.5799793601036072
Oct,nov,0.9568499326705932,aug,0.9507231712341307,feb,0.9260306358337402,jul,0.9184473752975464,apr,0.9070349335670472,mar,0.9031489491462708,thu,0.8686424493789673,jun,0.8663278818130493,fri,0.8497694730758667,tue,0.8434991836547852
fwrite,fopen,0.7564106583595276,fclose,0.7562050819396973,fread,0.7153136134147644,iofwrite,0.7029395699501038,fputs,0.6943349838256836,fileputcontents,0.6836382150650024,cenazamowieniabrutto,0.6774131059646606,combinedfh,0.6464305520057678,userinfofread,0.6364887952804565,fhfopen,0.6355481147766113
writing,write,0.8510943651199341,written,0.7781296968460083,reading,0.7468730211257935,read,0.7017998695373535,writting,0.684789776802063,wrote,0.6481496095657349,lot,0.6437641382217407,making,0.6280344724655151,simple,0.6117938756942749,wondering,0.6106325387954712
window,popup,0.6716662645339966,taskbar,0.6383427977561951,subwindow,0.6353269219398499,nonwindow,0.6264351010322571,screen,0.6263270378112793,windowdialog,0.5962957739830017,dialog,0.5868803262710571,poppedup,0.5782044529914856,popups,0.5770729780197144,alwaysontop,0.5751297473907471
lengthh,lengthl,0.527452826499939,extractbitsh,0.5197969675064087,lengtht,0.5166001319885254,lengthk,0.5157003402709961,jεsx,0.5035296678543091,lenτ,0.5013803839683533,vcolorsf,0.4849282205104828,indheh,0.4840347170829773,getheadhandler,0.4833295047283173,iπth,0.4819099605083466
tst,tstctlp,0.552858829498291,tstno,0.5492158532142639,grddatatable,0.5300416350364685,dicestringbigram,0.5254770517349243,isnmy,0.4898914098739624,tes,0.4853007197380066,idxudsetid,0.4800692200660706,lcsst,0.4791545569896698,sst,0.4668896198272705,btt,0.46444356441497797
pixel,pixels,0.9169265031814576,rgb,0.6896190643310547,grayscale,0.6872427463531494,texture,0.6620802283287048,greyscale,0.658564031124115,voxel,0.6543539762496948,luminance,0.6306396722793579,setcellstransparent,0.6145473122596741,coordinates,0.6137944459915161,image,0.6127454042434692
skipped,skipping,0.8064534664154053,skips,0.7056586742401123,skip,0.6960936784744263,discarded,0.6034161448478699,ignored,0.5816306471824646,excluded,0.5748262405395508,ignoring,0.5656795501708984,succeeding,0.5427846312522888,excluding,0.5320031046867371,ignore,0.525836169719696
combination,combinations,0.8143755197525024,combined,0.726563572883606,combining,0.6570266485214233,combine,0.6272206902503967,based,0.5491582751274109,grouping,0.5430328249931335,conjunction,0.5269517302513123,single,0.5257279872894287,distinct,0.5223632454872131,individually,0.5218366384506226
matches,match,0.901031255722046,matched,0.8479260802268982,matching,0.8088575601577759,regex,0.6536620855331421,regexp,0.6171109676361084,mathes,0.6158592700958252,nonmatching,0.6087755560874939,finds,0.6035182476043701,matcher,0.5932720899581909,nonmatches,0.5810071229934692
Ignoring,ignore,0.8073563575744629,ignores,0.7775154709815979,disregarding,0.7562819719314575,disregard,0.7337328195571899,irrelevant,0.6966747045516968,omitting,0.6862633228302002,ignored,0.6825652122497559,discarding,0.6744132041931152,skipping,0.6529568433761597,neglecting,0.6473329663276672
units,unit,0.7664716839790344,digitgroups,0.5583282709121704,unitmarshaller,0.5227584838867188,unitselector,0.5176665186882019,dotspercssinch,0.5148246884346008,nephstatus,0.5128306746482849,unitsbox,0.5114520788192749,layers,0.5106766223907471,folderutil,0.4987210631370544,pes,0.4966836571693421
srgb,adobergb,0.7255456447601318,rgb,0.6465917825698853,colorspace,0.6390579342842102,cmyk,0.6308063864707947,linearrgb,0.6053919792175293,colorspaces,0.5976364612579346,luminance,0.5881803035736084,colorinterpolationfilters,0.5856468677520752,ciexyz,0.585536003112793,cmsopenprofilefromfile,0.5844703912734985
half,halves,0.6855141520500183,middle,0.668834924697876,approximately,0.6669830083847046,smaller,0.6570463180541992,halfway,0.643346905708313,remaining,0.6404048204421997,roughly,0.6308174133300781,quarter,0.6300718784332275,bigger,0.6199517846107483,larger,0.6034498810768127
day,week,0.8926681280136108,days,0.8633887767791748,hour,0.8152322769165039,months,0.7891827821731567,weeks,0.774753212928772,month,0.7698249220848083,hours,0.7671413421630859,today,0.7447904348373413,year,0.7322604656219482,night,0.7303394079208374
execute,executing,0.833821713924408,executed,0.8102515339851379,executes,0.751027524471283,excute,0.6845667362213135,execution,0.6794949769973755,run,0.6039656400680542,excecute,0.5926406979560852,exec,0.5899202227592468,invoke,0.5769516229629517,exeute,0.5740851163864136
Saving,save,0.8592981100082397,saved,0.8272194862365723,saves,0.7735604047775269,persisting,0.7229347229003906,storing,0.6876072883605957,restoring,0.6631500124931335,persist,0.6098079681396484,transferring,0.6014763712882996,retrieving,0.5863795280456543,persisted,0.5800905823707581
name,id,0.70243239402771,gt,0.608267068862915,value,0.5401352643966675,style,0.4845584332942962,type,0.473304957151413,maxlength,0.4556153416633606,label,0.4388298988342285,modelmapowaniexml,0.4125017523765564,restorenttype,0.4059371948242188,georgeholidaypassengers,0.405626118183136
tran,soandreloggingtrxn,0.690812349319458,findallbymonthandvehicle,0.6640523672103882,slation,0.6463495492935181,depositcell,0.6405996680259705,sacción,0.6405730247497559,hijridateexample,0.6313118934631348,sient,0.5995171070098877,downtran,0.5949109792709351,rollback,0.594883918762207,sistor,0.593224823474884
paeth,deblocking,0.5142202377319336,clahe,0.4969510436058045,idct,0.4881597757339478,filteredimagewithvaluesscaled,0.47975769639015203,avgimage,0.47661185264587397,pngfilternone,0.4765022397041321,maxfilter,0.4738678634166718,motioncompensated,0.4722068309783936,gpuimagergbfilter,0.4701920747756958,savitskygolay,0.4680313766002655
mode,modes,0.7786728143692017,enabled,0.596459150314331,enable,0.5367333889007568,silent,0.5332379937171936,switching,0.5323015451431274,selectedmode,0.5321958065032959,switches,0.5307607650756836,enabling,0.5265576839447021,emulation,0.5245636701583862,disable,0.5208548903465271
modf,modff,0.7827963829040527,frexp,0.6346752643585205,modfx,0.6237409114837646,nearbyint,0.6102005839347839,llround,0.6050010919570923,remainderl,0.5950827598571777,truncf,0.5823643207550049,llroundl,0.5793251991271973,remquo,0.5776416063308716,lrint,0.5705734491348267
found,find,0.6714496612548828,seen,0.6542807817459106,see,0.6299436688423157,yielded,0.6283034086227417,discovered,0.6115832328796387,revealed,0.6053023934364319,reported,0.6036468744277954,examined,0.6033198833465576,concluded,0.5893831849098206,identified,0.5879899859428406
rgbgray,linaire,0.5464926362037659,couleur,0.5209690332412721,grayscale,0.5171589255332947,greyscaled,0.5134907960891724,greyscale,0.5126018524169922,greylevel,0.4912838935852051,convertie,0.4903587698936462,couleurs,0.4803870916366577,posterizing,0.4802654087543488,calpixel,0.4776926040649414
defaultn,yinodz,0.7302483320236206,initblknum,0.5491176247596741,mlogtext,0.5442239046096802,internaln,0.497442364692688,defaultrootfilename,0.4878648519515991,initbasecount,0.4768350124359131,homeusrshareelasticsearch,0.4742025434970856,ctextdate,0.4731703400611877,worktmpelasticsearch,0.469806045293808,datavarlibelasticsearch,0.4688000082969666
End,else,0.7241994142532349,beginning,0.7067121267318726,begin,0.6803930997848511,next,0.6533153057098389,stop,0.6402670741081238,line,0.5715131759643555,empty,0.5620169043540955,first,0.5544301867485046,last,0.5403987169265747,ends,0.5337601900100708
greeny,greenx,0.8595347404479979,redy,0.8003727197647095,bluex,0.7789797782897949,yellowy,0.7619196176528931,redx,0.7356982231140137,bluey,0.7338228225708008,yellowx,0.7188308238983154,xfiltermatrix,0.6628040671348572,yfiltermatrix,0.6478356719017029,orangey,0.6395731568336487
chunk,chunks,0.8843592405319214,chuncks,0.6876267194747925,chunck,0.6738677024841309,chunksize,0.6381004452705383,chucks,0.6173949837684631,chunkslist,0.5961968302726746,getchunks,0.588977575302124,buffer,0.5829474925994873,chunking,0.5805796980857849,chunked,0.5726351737976074
used,use,0.8418388366699219,uses,0.7763381004333496,using,0.7255600094795227,employed,0.694687008857727,utilized,0.6709100008010864,able,0.585759162902832,employ,0.5705178380012512,need,0.5654269456863403,utilised,0.5569487810134888,adopted,0.5244410037994385
bluey,bluex,0.8556755185127258,orangey,0.7736585140228271,orangex,0.7496978044509888,greenx,0.7383629083633423,greeny,0.7338228225708008,redy,0.7197020649909973,redx,0.6777600049972534,yellowy,0.6396023631095886,yellowx,0.6310967206954956,bluekid,0.5983656644821167
bluex,bluey,0.8556755185127258,greenx,0.8221285343170166,greeny,0.7789797186851501,redy,0.77728670835495,orangex,0.7724112868309021,redx,0.7669044733047485,orangey,0.7442561388015747,yellowx,0.691771924495697,yellowy,0.6604380607604979,greyx,0.6194904446601868
frequency,frequencies,0.8834302425384521,amplitude,0.6542255878448486,hz,0.6283372044563293,freqency,0.6240923404693604,freq,0.6237196326255798,icurrentlydisplayingfromposition,0.6206945180892944,setfrequencyinweek,0.6187824010848999,frequence,0.5977909564971924,khz,0.5899885892868042,frecuency,0.5893679857254028
readbuf,writebuf,0.731252908706665,bytecountfromlastread,0.6171989440917969,bufssize,0.6018396615982056,ntotread,0.5886120796203613,bytebufferbuf,0.5842708349227905,nrbuffers,0.5767778158187866,writebufsize,0.5767627954483032,readbuffer,0.5641025304794312,tmpbuffer,0.5624274015426636,dhoy,0.5513263940811157
cinfo,jpegcompressstruct,0.7409185171127319,averquality,0.7394175529479979,jpegmemsrc,0.7305821180343628,jpegdestroycompress,0.7113184928894043,jpegstdiodest,0.690687358379364,jpegdestroydecompress,0.6840232610702515,jpegcreatedecompress,0.6823291778564453,jpegerrormgr,0.6803706884384155,jerr,0.680307149887085,jdecompressptr,0.6653485298156738
year,month,0.8533304929733276,months,0.8175231218338013,years,0.7430079579353333,week,0.7420582771301271,day,0.732260525226593,workprogamable,0.7032910585403442,days,0.6852551698684692,mediumdict,0.6725305318832397,quarter,0.6678752899169922,weeks,0.6634923815727234
readcolor-map,maps,0.5861963033676147,featurecircle,0.5587247014045715,fbcubetexture,0.5411908626556396,threadidxblockidx,0.5316317677497864,currentgeodata,0.5302331447601318,ellipsecolormap,0.5242769718170166,colorslidermap,0.5173943042755127,mapcolormode,0.5114927887916565,putsky,0.5094977021217346,knowncolors,0.5091757774353027
beyond,wider,0.5447473526000977,broaden,0.5433608293533325,broader,0.5416982173919678,far,0.534845769405365,outside,0.5233170986175537,limits,0.5051990747451782,farther,0.4927261471748352,limited,0.483337938785553,nevertheless,0.4815579056739807,away,0.4790915250778198
bufferp,rdsendpr,0.6140267252922058,pjreadyk,0.5849520564079285,consvoid,0.5718250274658203,rdreceivepr,0.5586118698120117,undeliveredp,0.5307363271713257,frontcommunicate,0.5048099160194397,pbput,0.498035728931427,bufferi,0.4824633896350861,dxferp,0.4778611660003662,varhdrsz,0.4767650663852692
outname,outfname,0.6205714344978333,arrtestimonials,0.589188814163208,outpath,0.5676953196525574,inname,0.5606933236122131,outputname,0.5457773208618164,inraster,0.5443236827850342,inputraster,0.5376719236373901,infname,0.5354634523391724,outputfilename,0.5325773358345032,infiles,0.5234420299530029
nstop,qnstop,0.6365498304367065,ndiffticks,0.5312564373016357,maxiteration,0.5297827124595642,maxiter,0.5160309672355652,numiter,0.5065441131591797,endtimeclock,0.5024323463439941,sfloor,0.4922002255916596,nstart,0.4914171397686005,nreps,0.4825075268745422,niter,0.4756779074668884
space,spaces,0.7487314939498901,size,0.5834919810295105,occupy,0.5802252292633057,sapce,0.5779234170913696,whitespace,0.5640091896057129,memory,0.5536566972732544,spacing,0.5486443042755127,white,0.5440053343772888,occupying,0.5402554273605347,excess,0.5388683080673218
res,req,0.5938044190406799,resn,0.5757559537887573,resnull,0.5755735635757446,throwxmlexception,0.5720306634902954,expectedcheckindate,0.5626077651977539,restrue,0.5576190352439879,pmosaicdata,0.5542958974838257,resabc,0.5484412312507629,mipmapmdpiiclauncher,0.545624315738678,createvpcresult,0.5441296696662903
req,uired,0.6172359585762024,findallversions,0.6046463251113892,requestedto,0.5950603485107422,requestoractf,0.5945463180541992,res,0.5938044190406799,uire,0.580890417098999,zoozpaymentrequest,0.5791786313056946,xvarnishcurrency,0.5705925226211548,newreq,0.5686162710189819,xpurgeurl,0.5620051622390747
ret,retcanvas,0.6947578191757202,retval,0.6458261013031006,iret,0.6341560482978821,llvminc,0.624440610408783,setmazeprotected,0.6136786937713623,waveoutx,0.5890808701515198,retn,0.5841447114944458,customsenddatabycurl,0.5768750905990601,tblasbuiltpolys,0.5623887181282043,alloca,0.5581023097038269
Incn,decn,0.6216310262680054,incm,0.5427917242050171,pushsub,0.5120893716812134,stackv,0.4951299428939819,tointegerunsignedshamt,0.4932945370674133,istatepc,0.4910593032836914,succn,0.4847533106803894,cntreset,0.4844481348991394,nfix,0.484151840209961,ftreenodeinx,0.4813782572746277
yinc,xinc,0.879231333732605,arrtbxpriceperiods,0.6469109058380127,insertahlrb,0.6438004374504089,arrtbxppduration,0.6019117832183838,ystop,0.599187433719635,clinca,0.5703772306442261,drawpos,0.5621052384376526,iniy,0.5557737350463867,movx,0.5379595756530762,yspan,0.5359114408493042
correct,wrong,0.8473764061927795,incorrect,0.8292639255523682,correctly,0.7549293041229248,proper,0.7523081302642822,guess,0.7019810676574707,incorrectly,0.6791732311248779,missing,0.6700948476791382,mistaken,0.666367769241333,guessing,0.65146803855896,exact,0.6488373875617981
foreground,forground,0.709293782711029,drawableslidetransparent,0.7083560228347778,background,0.7080886960029602,attrwindowcontentoverlay,0.685979962348938,backgroundforeground,0.6423265933990479,puzzleforeground,0.6260687112808228,backgrounded,0.6152856945991516,foregroundbackground,0.6100739240646362,mcsextensions,0.6010975837707521,mphoneforegroundbrush,0.5913068056106567
endptr,strtol,0.7132850885391235,strtoul,0.6703795194625854,lstsqrt,0.6407679319381714,strtoull,0.6162043213844299,strtod,0.6150574684143066,nptr,0.5992293357849121,strtoll,0.5927678346633911,erange,0.5774650573730469,strtoimax,0.5636526942253113,strtof,0.5618308782577515
written,write,0.7866579294204712,writing,0.7781296968460083,wrote,0.7442838549613953,read,0.6368156671524048,ported,0.6185611486434937,writen,0.6010622978210449,writting,0.577742338180542,programmed,0.5719456076622009,reading,0.5680517554283142,implemented,0.561194658279419
ferror,buildingfile,0.6029554605484009,feof,0.5994594097137451,bzerror,0.5742235779762268,clearerr,0.5689313411712646,fgetc,0.5682922601699829,errorhandleeof,0.5660300850868225,ftxim,0.5446804761886597,endoffile,0.5347477793693542,badbit,0.5332329869270325,errno,0.5280991792678833
argv,argc,0.7657405138015747,dososomestuff,0.6500949859619141,pktkptbdtkno,0.6468366384506226,unwrapparameters,0.637556254863739,signedfileinfo,0.6295760273933411,dwlogtype,0.6238507032394409,charargv,0.6156100630760193,cmdstorage,0.6051316261291504,argvs,0.5997710227966309,appnsapplication,0.5955854654312134
color-map,colour,0.7419431209564209,colors,0.6913398504257202,colours,0.6715242862701416,maps,0.6686885356903076,blue,0.6230559945106506,colored,0.6161934733390808,coloured,0.5991873741149902,gray,0.5847557783126831,grey,0.5762032270431519,blueyellow,0.5753610134124756
reason,fact,0.8053104877471924,thing,0.7890721559524536,suspect,0.7742940783500671,reasons,0.7678927183151245,nt,0.767696738243103,matter,0.7420176267623901,doubt,0.7312965393066406,completely,0.72922283411026,guess,0.7260981798171997,case,0.7221680879592896
git,svn,0.7436120510101318,mercurial,0.7245548367500305,repo,0.7103253006935121,hg,0.7025459408760071,subversion,0.6649585366249084,commit,0.6045975685119629,cvs,0.6037951707839966,commits,0.5928653478622437,repository,0.5789809823036194,gitexec,0.5663745403289795
Libpng,libjpeg,0.7848710417747498,jpeglib,0.6954201459884644,freetype,0.6880333423614502,libtiff,0.6739399433135986,libjpegturbo,0.6670328378677368,openjpeg,0.6537718772888184,libgd,0.6451693773269653,freeimage,0.6338246464729309,sdlimage,0.6290993690490723,qrdraw,0.6235811710357666
byte,bytes,0.7886745929718018,bytearray,0.688973605632782,intempstoragenew,0.6588758230209351,getexportcookie,0.6326245069503784,getoletxtransactionfromtransmitterpropigationtoken,0.6318542957305908,notificationtypeattribute,0.6314458847045898,onebyte,0.6253213286399841,twobyte,0.6159655451774597,imagedataexif,0.6151420474052429,bits,0.6138404607772827
argc,argv,0.7657405138015747,charargv,0.6740822792053223,unwrapparameters,0.6353335976600647,intargc,0.6266116499900818,aargc,0.6065135598182678,signedfileinfo,0.5830339193344116,simpleconnectorargc,0.5773695707321167,wxentrystart,0.5734329223632812,argcp,0.5722448229789734,flologob,0.5715588331222534
encode,encoded,0.8853458166122437,decode,0.8175429105758667,encodedecode,0.7550792694091797,encodes,0.7400205731391907,encoding,0.7078975439071655,reencode,0.6743409037590027,decoded,0.6588369607925415,unencode,0.6455828547477722,unencoded,0.638323187828064,encodingdecoding,0.6356151103973389
startx,starty,0.8904441595077515,currentinitialcirclepositiony,0.7929267287254333,originaltaglbl,0.7657551765441895,takenspot,0.752705454826355,endx,0.7226387262344359,atlocationstartx,0.7214494347572327,rectwarray,0.7139896750450134,endy,0.7109557986259459,topcurvex,0.7009693384170532,showmessagedialogthe,0.6957764625549316
language,languages,0.8881808519363403,langauge,0.7479630112648009,langauges,0.6261365413665771,languge,0.623127281665802,english,0.6145675182342529,programming,0.6041948795318604,metalanguage,0.6007717847824097,dialects,0.5944844484329224,grammar,0.594255268573761,langxml,0.5885361433029175
Apr,aug,0.9323487877845764,nov,0.917449712753296,jul,0.9144617319107056,feb,0.912033200263977,mar,0.9081759452819824,oct,0.9070349335670472,fri,0.8721665740013123,jun,0.8681844472885132,thu,0.8677020072937012,tue,0.8515301942825317
timep,utimename,0.738061249256134,gpathsgge,0.6333084106445312,doutime,0.5566842555999756,timeq,0.5401926040649414,mbbcicssource,0.5354684591293335,timepe,0.5263105630874634,nowp,0.5197972655296326,timej,0.5152949690818787,timev,0.514562726020813,gtime,0.5112266540527344
keep,kept,0.7993235588073729,keeps,0.7539006471633911,keeping,0.7276252508163452,maintain,0.6112023591995239,make,0.5694178342819214,remain,0.5476505756378174,maintaining,0.5408473014831543,stay,0.5393388271331787,staying,0.4982230365276337,track,0.493755042552948
filter,filters,0.9070079922676086,filtering,0.8552155494689941,filtered,0.7999550104141235,prefilter,0.6325572729110718,relationshipscollections,0.5959109663963318,srcobstacle,0.5942373871803284,clientrequestcontext,0.5933744311332703,fitler,0.5877203345298767,createchildbuilder,0.5810151100158691,azurediagnostics,0.5796675682067871
stride,strides,0.7136001586914062,texturecoordinatescomponentcount,0.6818722486495972,gettexturecoordinatesattributelocation,0.6434039473533629,webpencodergb,0.6413451433181763,strided,0.6021165251731873,newdnasequence,0.5995078086853027,striding,0.5976381897926331,rowpitch,0.5963619947433472,handbytes,0.5806981325149536,colorcomponentcount,0.5793717503547668
length,lengths,0.8225045204162598,lenght,0.7442482709884644,size,0.634617805480957,longest,0.6238065958023071,saipbd,0.6131519079208374,equal,0.6011894941329956,lenghts,0.5949410200119019,number,0.5927256345748901,lengh,0.5919181108474731,lengthsize,0.5899218320846558
place,places,0.7323181033134459,care,0.6548464894294739,simply,0.6272932291030884,placing,0.6223561763763428,thing,0.619109570980072,putting,0.6141435503959656,matter,0.5936390161514282,inside,0.5908694267272949,things,0.5799768567085266,absolutely,0.5775963068008423
wrote,written,0.74428391456604,writing,0.6481496095657349,rewrote,0.6109325885772705,write,0.6025183200836182,working,0.5952937006950378,ported,0.5788307189941406,writting,0.5668178796768188,simple,0.5622258186340332,ago,0.5589670538902283,stumbled,0.5587745308876038
Pass,passing,0.8448126316070557,passed,0.8257840871810913,passes,0.6404640078544617,calling,0.5756643414497375,supplying,0.5738552808761597,instantiate,0.5691195726394653,parameter,0.5678260326385498,expects,0.5535405278205872,invoke,0.5470227003097534,accepts,0.5389747023582458
chromaticities,farbbild,0.6317068934440613,rgb,0.594719648361206,mattecolor,0.5909612774848938,hslstring,0.5783467292785645,chromaticity,0.5748353600502014,whitepoint,0.5665255784988403,bgrrgb,0.5643880367279053,documentfill,0.5604113340377808,rgbtohls,0.5595340132713318,farbwert,0.5572700500488281
lostgained,naybody,0.38403454422950745,notifycase,0.3795691132545471,onclicktabclick,0.3770817220211029,ambec,0.3673007488250733,cuecompatible,0.3634602129459381,tabpage,0.3621165156364441,hefhttp,0.3609853982925415,editionguard,0.3602747917175293,contributes,0.3567432463169098,cultlike,0.3561197519302368
user,users,0.8361204862594604,heshe,0.6783611178398132,hisher,0.6361097097396851,application,0.6332861185073853,enduser,0.6257224082946777,app,0.6096282005310059,logged,0.6005706191062927,login,0.5947242975234985,account,0.5855057239532471,himher,0.5747609138488771
info,details,0.636306643486023,infos,0.6349208950996399,infomation,0.566792368888855,logs,0.5181208848953247,logging,0.517619252204895,informations,0.5120671391487122,configuring,0.5072020292282104,warn,0.4994983673095703,detailed,0.492662787437439,debug,0.483144223690033
features,feature,0.8782553672790527,functionality,0.6603055000305176,capabilities,0.6387379169464111,functionalities,0.6169214248657227,ability,0.6110854148864746,characteristics,0.5859332680702211,capability,0.5825238227844238,support,0.5752046704292297,aspects,0.5712290406227112,techniques,0.5657229423522949
Copyright,license,0.7105857133865356,inc,0.642333984375,licensed,0.6417667865753174,thirdpartylicensereadme,0.6192818880081177,glyphiconcopyrightmark,0.6162043809890747,dogdaze,0.6094709634780884,harbnger,0.6058117747306824,licence,0.6008573770523071,copywrite,0.5983533263206482,idfootercopy,0.5937309265136719
encoding,encoded,0.7749518156051636,encodings,0.7663387060165405,utf,0.7231876850128174,encode,0.7078975439071655,enconding,0.6696451902389526,unicode,0.655240535736084,asciicompatible,0.6407567262649536,isolatin,0.6394468545913696,getincrementalencoder,0.6295415759086609,encodingdecoding,0.6282852292060852
number,numbers,0.7514146566390991,total,0.6446666717529297,size,0.6294819116592407,count,0.6211724281311035,maximum,0.6038215756416321,greater,0.5976046919822693,time,0.5961045026779175,length,0.5927256941795349,counting,0.5783388018608093,times,0.5750632286071777
